Nodes,50,100,150,200
1000,0.018644658604171128,0.030125941790174693,0.04355244159232825,0.05886600820813328
2000,0.03959384160116315,0.05822430021362379,0.1006770833977498,0.11915531660197302
3000,0.05617235000245273,0.1001214749761857,0.14625962458085268,0.2039734165999107
4000,0.07206821679137647,0.13146126660285518,0.21006504161050543,0.2693215584033169
5000,0.0954995664069429,0.17519936660537497,0.2441091332002543,0.3514429665869102
6000,0.10889278320828452,0.20999407497001812,0.30221757519757375,0.42355970840435475
7000,0.12961032477905973,0.245492825191468,0.3795440499787219,0.504597908409778
8000,0.1402490332024172,0.28101326659088954,0.4287631333922036,0.5794874584069476
