Nodes,50,100,150,200
1000,0.016693417099304497,0.030471957987174392,0.04321033298037946,0.06054679094813764
2000,0.033817167044617236,0.06103750003967434,0.08902458311058581,0.11937783297616988
3000,0.04837220802437514,0.09043429198209196,0.1323017500108108,0.17865333298686892
4000,0.06368983397260308,0.12198837497271597,0.18145495804492384,0.25046224996913224
5000,0.08296654210425913,0.15766691591124982,0.2303034591022879,0.31142325000837445
6000,0.09991754195652902,0.20609716698527336,0.2758935410529375,0.38248154195025563
7000,0.1123092919588089,0.22059812501538545,0.35247249994426966,0.481529499986209
8000,0.12487204105127603,0.2596961670788005,0.3878474170342088,0.537218917044811
