Nodes,50,100,150,200
1000,0.019043091824278234,0.030619908357039094,0.04434342498425394,0.06106537480372935
2000,0.04023660004604608,0.06631016661413014,0.10739196680951864,0.12177417478524148
3000,0.055784266581758855,0.10345068341121078,0.15114410798996686,0.20275861660484223
4000,0.07284508356824518,0.1383447165833786,0.213027124828659,0.28285942517686635
5000,0.09955895862076432,0.18593569139484317,0.2503092754399404,0.3698312498163432
6000,0.11361760841682553,0.23269479998853057,0.307203891617246,0.4463130084099248
7000,0.130878399964422,0.2549546165857464,0.40872094156220556,0.5510582586284727
8000,0.13852640802506358,0.2873937249882147,0.42398419182281943,0.6165283918147907
